sample_id,original_folder,original_tag_text,material_components,percentages,garment_type,composition_evidence,source_path,mapped_class,status,review_reasons,image_count,views,exact_duplicate_groups,near_duplicate_groups
1865,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1865,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1866,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1866,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1867,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1867,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1868,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1868,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1869,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1869,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1912,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1912,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1913,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1913,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1914,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1914,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1915,Polyester,"Blouse
Polyester 94 Elastane 6
",Elastane; Polyester,"{""Polyester"": 94.0, ""Elastane"": 6.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1915,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1916,Polyester,"Blouse
Polyester 94 Elastane 6
",Elastane; Polyester,"{""Polyester"": 94.0, ""Elastane"": 6.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1916,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1917,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1917,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1918,Polyester,"Jacket
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1918,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1945,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1945,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1946,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1946,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1947,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1947,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1948,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1948,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1951,Polyester,"Shirt
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1951,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1952,Polyester,"Shirt
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/1952,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
256,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/256,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
257,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/257,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
258,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/258,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
284,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/284,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
285,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/285,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
322,Polyester,"Other
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/322,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
323,Polyester,"Other
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/323,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
36,Polyester,"Fabric
Polyester 100",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/36,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
37,Polyester,"Fabric
Polyester 100",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/37,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
377,Polyester,"Jacket
Polyester 95 Spandex 5  
",Polyester,"{""Polyester"": 95.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/377,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
378,Polyester,"Jacket
Polyester 95 Spandex 5  
",Polyester,"{""Polyester"": 95.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/378,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
401,Polyester,"Pants
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/401,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
402,Polyester,"Pants
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/402,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
447,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/447,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
448,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/448,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
449,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/449,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
450,Polyester,"Blouse
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/450,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
458,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/458,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
459,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/459,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
501,Polyester,"Other
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/501,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
502,Polyester,"Other
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/502,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
511,Polyester,"Fabric
Polyester 96 Elastane 4 Lurex   
",Elastane; Polyester,"{""Polyester"": 96.0, ""Elastane"": 4.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/511,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
512,Polyester,"Fabric
Polyester 100 Satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/512,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
513,Polyester,"Fabric
Polyester 100 Satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/513,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
514,Polyester,"Fabric
Polyester 100 Felt lenci   
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/514,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
517,Polyester,"Fabric
Polyester 96 Elastane 4 Micro knitt   
",Elastane; Polyester,"{""Polyester"": 96.0, ""Elastane"": 4.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/517,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
518,Polyester,"Fabric
Polyester 97 Elastane 3 Micro knitt   
",Elastane; Polyester,"{""Polyester"": 97.0, ""Elastane"": 3.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/518,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
519,Polyester,"Fabric
Polyester 100 Cady larimar   
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/519,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
524,Polyester,"Fabric
Polyester 100 Voile   
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/524,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
525,Polyester,"Fabric
Polyester 100 Pile   
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/525,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
53,Polyester,"Other
Polyester 100 100  0
",Polyester,"{""Polyester"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/53,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
542,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/542,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
543,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/543,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
56,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/56,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
581,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/581,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
582,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/582,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
583,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/583,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
617,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/617,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
618,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/618,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
619,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/619,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
62,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/62,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
620,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/620,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
621,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/621,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
622,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/622,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
623,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/623,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
624,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/624,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
625,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/625,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
626,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/626,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
627,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/627,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
628,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/628,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
629,Polyester,"Fabric
Polyester 100T/R check 100  
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/629,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
63,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/63,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
64,Polyester,"Shorts
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/64,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
653,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/653,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
654,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/654,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/654; Polyester/655,Polyester/654; Polyester/655
655,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/655,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/654; Polyester/655,Polyester/654; Polyester/655
665,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/665,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
666,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/666,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
669,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/669,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
67,Polyester,"Other
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/67,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
670,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/670,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
679,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/679,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
68,Polyester,"Other
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/68,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
680,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/680,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
681,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/681,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
682,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/682,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
685,Polyester,"T-shirt
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/685,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
686,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/686,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
700,Polyester,"Fabric
Polyester 97 Elastane 3
",Elastane; Polyester,"{""Polyester"": 97.0, ""Elastane"": 3.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/700,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
701,Polyester,"Fabric
Polyester 97 Elastane 3
",Elastane; Polyester,"{""Polyester"": 97.0, ""Elastane"": 3.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/701,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
702,Polyester,"Fabric
Polyester 97 Elastane 3
",Elastane; Polyester,"{""Polyester"": 97.0, ""Elastane"": 3.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/702,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
703,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/703,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
704,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/704,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
705,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/705,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
706,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/706,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
707,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/707,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
708,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/708,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
709,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/709,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
710,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/710,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
711,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/711,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
712,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/712,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
713,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/713,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
714,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/714,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
715,Polyester,"Fabric
Polyester 95 Elastane 5 
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/715,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
753,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/753,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
755,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/755,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
756,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/756,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
757,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/757,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
758,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/758,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
